rep,gene,case_fun,case_syn,control_fun,control_syn,case_ratio,control_ratio,case_fun_w,control_fun_w,prox,prox_w
26,CLEC17A,10,8,56,44,1.25,1.27272727272727,6.79245283018868,40.3117647058824,0.972115236637859,0.991630000321551
26,DDX39A,5,6,25,27,0.833333333333333,0.925925925925926,3.39622641509434,17.9963235294118,0.874203715738114,0.733691296823774
26,DNAJB1,10,7,83,21,1.42857142857143,3.95238095238095,6.79245283018868,59.7477941176471,0.071697662284299,0.0790540906162031
26,GIPC1,13,9,74,38,1.44444444444444,1.94736842105263,8.83018867924528,53.2691176470588,0.53415989081116,0.521497612636598
26,NDUFB7,1,0,26,5,Inf,5.2,0.679245283018868,18.7161764705882,0.55654581222287,0.497862278916982
26,PKN1,27,18,156,144,1.5,1.08333333333333,18.3396226415094,112.297058823529,0.314120025481712,0.481831599135661
26,PTGER1,8,7,66,65,1.14285714285714,1.01538461538462,5.43396226415094,47.5102941176471,0.82845511023531,1
26,TECR,12,7,52,45,1.71428571428571,1.15555555555556,8.15094339622642,37.4323529411765,0.441105673631869,0.558211734117151
26,ZNF333,27,8,160,49,3.375,3.26530612244898,18.3396226415094,115.176470588235,0.939238262096981,0.933131732979412
27,ADGRE2,27,13,140,82,2.07692307692308,1.70731707317073,15.0931677018634,81.4237866946871,0.588576849072202,0.70445498579856
27,ADGRE3,27,15,95,50,1.8,1.9,15.0931677018634,55.2518552571091,0.882844557826814,0.818027095908956
27,ADGRE5,48,15,187,108,3.2,1.73148148148148,26.832298136646,108.758915085046,0.0465823487207533,0.0926001336377107
27,CLEC17A,12,9,35,43,1.33333333333333,0.813953488372093,6.70807453416149,20.3559466736718,0.317463983782358,0.375797423792956
27,DDX39A,11,4,54,35,2.75,1.54285714285714,6.14906832298137,31.4063177250936,0.338773845691542,0.441404193790428
27,DNAJB1,12,9,54,28,1.33333333333333,1.92857142857143,6.70807453416149,31.4063177250936,0.461831285869116,0.53735018526201
27,GIPC1,16,7,102,43,2.28571428571429,2.37209302325581,8.94409937888199,59.3230445918434,0.939550166073859,0.906177476002833
27,NDUFB7,7,3,29,4,2.33333333333333,7.25,3.91304347826087,16.866355815328,0.203953945059076,0.223887779547105
27,PKN1,33,20,155,96,1.65,1.61458333333333,18.4472049689441,90.1477638405464,0.944473971768425,0.924528812092556
27,PTGER1,8,12,67,45,0.666666666666667,1.48888888888889,4.47204968944099,38.9670979181717,0.10079828635398,0.105993445006579
27,TECR,16,9,71,45,1.77777777777778,1.57777777777778,8.94409937888199,41.2934918237342,0.793781115138229,0.859026185581212
27,ZNF333,25,15,143,64,1.66666666666667,2.234375,13.9751552795031,83.1685821238589,0.418992285109116,0.419060745320093
28,ADGRE2,23,16,102,89,1.4375,1.14606741573034,12.4377682403433,65.238578680203,0.523283402730611,1
28,ADGRE3,42,10,134,71,4.2,1.88732394366197,22.7124463519313,85.7055837563452,0.027042448482563,0.10985214678337
28,ADGRE5,49,18,102,127,2.72222222222222,0.803149606299213,26.4978540772532,65.238578680203,2.84636595027512e-05,0.0021936683673065
